Anonymous Customer ID,Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Churn,Customer Value
2223,25,1,33,0,1200,50,18,17,3,1,2,1,41.4
2224,23,0,36,8,10680,96,7,42,5,1,1,0,53.75
2225,15,0,36,1,6063,101,28,24,2,1,1,0,285.435
2226,5,0,34,1,3085,25,7,14,3,1,1,0,94.65
2227,11,0,35,0,3235,44,11,16,3,1,2,1,100.35
2228,11,1,36,0,2513,47,36,31,3,1,2,1,86.19
2229,5,0,36,0,305,6,7,2,3,1,2,1,11.25
2230,5,0,36,1,1913,28,7,6,4,1,1,0,29.745
2231,5,0,33,1,7030,100,16,22,5,1,1,0,35.95
2232,5,0,36,0,873,10,11,4,4,1,2,1,14.745
2233,5,0,36,1,305,6,7,2,5,1,1,0,1.875
2234,27,0,31,3,16320,241,7,80,2,1,1,0,737.55
2235,8,0,34,3,7210,119,273,33,2,2,1,0,447.3
2236,5,0,36,1,3963,85,7,28,3,1,1,0,120.99
2237,5,0,35,0,1910,47,40,20,3,1,2,0,69.3
2238,8,0,36,1,3025,56,177,23,2,1,1,0,215.775
2239,6,0,27,1,1560,39,195,11,2,2,1,0,157.95
2240,6,0,26,1,1813,42,32,68,4,1,1,0,31.995
2241,13,0,27,0,945,28,12,7,3,1,2,0,31.95
2242,5,0,26,0,1070,13,23,3,4,1,2,0,19.5
2243,12,0,25,1,1470,35,21,13,2,1,1,0,75.6
2244,5,0,25,1,3470,64,10,23,3,1,1,0,107.1
2245,5,0,18,1,1940,29,30,14,2,1,1,0,100.8
2246,18,0,17,1,6638,144,87,42,2,2,1,0,337.86
2247,14,0,15,1,9178,174,75,40,5,1,1,0,49.64
2248,10,0,16,3,3098,48,33,19,3,1,1,0,102.84
2249,5,0,9,1,4635,43,217,10,3,1,1,0,204.15
2250,5,1,9,1,1733,22,7,7,3,1,1,1,54.09
2251,14,0,44,2,4755,79,22,23,3,1,1,0,149.25
2252,6,0,45,0,703,13,24,10,3,1,2,0,28.29
2253,16,0,43,2,2838,68,376,30,3,1,1,0,197.94
2254,16,0,44,2,4583,74,18,41,1,1,1,0,285.78
2255,9,0,44,2,2778,66,19,39,2,1,1,0,133.56
2256,17,0,44,3,4160,90,49,34,3,1,1,0,139.5
2257,10,0,44,2,2745,47,302,24,4,1,1,0,86.475
2258,19,0,43,4,9500,129,161,49,3,1,1,0,333.3
2259,13,0,44,2,14158,177,17,50,3,1,1,0,429.84
2260,13,0,44,3,4900,91,19,31,3,1,1,0,152.7
2261,12,0,44,2,6303,103,24,18,3,1,1,0,196.29
2262,15,1,44,0,2623,62,25,23,3,1,2,0,86.19
2263,31,0,44,5,15525,233,71,38,3,1,1,0,487.05
2264,10,0,44,3,3480,35,500,14,4,1,1,0,127.2
2265,15,0,43,2,15870,190,167,36,2,1,1,0,789.3
2266,9,0,43,3,6885,94,203,32,3,1,1,0,267.45
2267,6,0,43,0,1260,22,17,17,2,1,2,0,64.35
2268,8,0,44,0,1095,22,30,14,3,1,2,0,41.85
2269,6,0,43,0,385,8,17,6,2,1,2,1,24.975
2270,9,0,43,2,7893,135,401,49,3,1,1,0,357.09
2271,13,0,43,3,11850,162,28,53,4,1,1,0,181.95
2272,14,0,43,3,7103,83,125,43,2,1,1,0,375.885
2273,29,1,39,0,1340,55,33,23,3,1,2,1,50.1
2274,27,0,42,10,10820,101,18,48,5,1,1,0,55
2275,19,0,42,3,6203,106,43,30,3,1,1,0,198.99
2276,7,0,40,2,3225,30,17,20,3,1,1,0,101.85
2277,15,1,41,0,3375,49,26,22,3,1,2,1,109.05
2278,15,1,42,0,2653,52,51,37,4,1,2,1,47.445
2279,6,0,42,0,518,10,17,8,3,1,2,1,20.64
2280,7,0,42,2,2053,33,17,12,4,1,1,0,33.345
2281,9,0,39,3,7170,105,31,28,5,1,1,0,37.4
2282,6,1,42,0,1013,15,26,10,4,1,2,1,19.095
2283,6,0,42,3,723,12,21,8,5,1,1,0,4.665
2284,31,0,37,5,16460,246,17,86,2,1,1,0,748.35
2285,12,0,40,5,7350,124,288,39,3,2,1,0,306.9
2286,8,0,42,2,4103,90,19,34,3,1,1,0,128.79
2287,9,1,41,0,2050,52,55,26,4,1,2,0,39
2288,12,0,42,2,3165,61,192,29,2,1,1,0,228.825
2289,10,0,33,3,1700,44,210,17,3,2,1,0,114
2290,10,0,32,2,1953,47,47,74,5,1,1,0,12.115
2291,17,0,33,0,1085,33,27,13,3,1,2,0,40.65
2292,6,0,32,0,1210,18,38,9,4,1,2,0,23.85
2293,16,0,31,2,1610,40,36,19,2,1,1,0,88.65
2294,8,0,31,2,3610,69,25,29,3,1,1,0,115.8
2295,8,0,24,2,2080,34,45,20,3,1,1,0,75.9
2296,22,0,23,3,6778,149,102,48,2,2,1,0,350.91
2297,18,0,21,2,9318,179,90,46,5,1,1,0,51.09
2298,14,0,22,5,3238,53,48,25,3,2,1,0,111.54
2299,8,0,15,3,4775,48,232,16,3,1,1,0,212.85
2300,9,1,15,3,1873,27,17,13,3,1,1,1,61.29
2301,12,0,36,1,4595,75,7,15,3,1,1,0,139.95
2302,5,0,37,0,305,6,7,2,3,1,2,0,11.25
2303,14,0,35,1,2678,64,356,22,3,1,1,0,187.14
2304,14,0,36,1,4423,70,7,33,2,1,1,0,202.185
2305,7,0,36,1,2618,62,7,31,2,1,1,0,120.96
2306,15,0,36,1,4000,86,29,26,3,1,1,0,128.7
2307,8,0,36,1,2585,43,282,16,3,1,1,0,162.15
2308,17,0,35,2,9340,125,141,41,3,1,1,0,322.5
2309,11,0,36,1,13998,173,7,42,3,1,1,0,422.04
2310,11,0,36,1,4740,87,7,23,3,1,1,0,144.3
2311,10,0,36,1,6143,99,7,10,3,1,1,0,186.39
2312,13,0,36,0,2463,58,7,15,3,1,2,0,75.99
2313,29,0,36,3,15365,229,51,30,3,1,1,0,476.25
2314,8,0,36,1,3320,31,480,6,3,1,1,0,243.6
2315,13,0,35,1,15710,186,147,28,2,1,1,0,773.1
2316,7,0,35,1,6725,90,183,24,3,1,1,0,256.65
2317,5,0,35,0,1100,18,7,9,2,1,2,0,52.65
2318,6,0,36,0,935,18,10,6,3,1,2,0,31.05
2319,5,0,35,0,305,6,7,2,2,1,2,1,16.875
2320,7,0,35,1,7733,131,381,41,3,1,1,0,346.29
2321,11,0,35,1,11690,158,8,45,4,1,1,0,176.55
2322,12,0,35,1,6943,79,105,35,2,1,1,0,359.685
2323,27,1,31,0,1180,51,13,15,3,1,2,1,39.3
2324,25,0,34,8,10660,97,7,40,5,1,1,0,53.65
2325,17,0,34,1,6043,102,23,22,2,1,1,0,282.285
2326,5,0,32,1,3065,26,7,12,3,1,1,0,94.05
2327,13,1,33,0,3215,45,7,14,3,1,2,1,98.55
2328,13,1,34,0,2493,48,31,29,3,1,2,1,84.09
2329,5,0,34,0,305,6,7,2,3,1,2,1,11.25
2330,5,0,34,1,1893,29,7,4,4,1,1,0,29.445
2331,7,0,31,1,7010,101,11,20,5,1,1,0,35.6
2332,5,0,34,0,305,6,7,2,4,1,2,1,5.625
2333,5,0,34,1,305,6,7,2,5,1,1,0,1.875
2334,29,0,29,3,16300,242,7,78,2,1,1,0,736.65
2335,10,0,32,3,7190,120,268,31,3,2,1,0,296.1
2336,6,0,34,1,3943,86,7,26,3,1,1,0,120.39
2337,7,0,33,0,1890,48,35,18,3,1,2,0,67.2
2338,10,0,34,1,3005,57,172,21,2,1,1,0,212.625
2339,8,0,25,1,1540,40,190,9,3,2,1,0,103.2
2340,8,0,24,1,1793,43,27,66,4,1,1,0,30.945
2341,15,0,25,0,925,29,7,5,3,1,2,0,29.85
2342,5,0,24,0,305,6,18,2,4,1,2,0,7.275
2343,14,0,23,1,1450,36,16,11,2,1,1,0,72.45
2344,6,0,23,1,3450,65,7,21,3,1,1,0,105.6
2345,6,0,16,1,1920,30,25,12,2,1,1,0,97.65
2346,20,0,15,1,6618,145,82,40,2,2,1,0,334.71
2347,16,0,13,1,9158,175,70,38,5,1,1,0,49.29
2348,12,0,14,3,3078,49,28,17,3,1,1,0,100.74
2349,6,0,7,1,4615,44,212,8,3,1,1,0,202.05
2350,7,1,7,1,1713,23,7,5,3,1,1,1,53.49
2351,18,0,46,2,4935,87,27,25,3,1,1,0,156.15
2352,10,0,47,0,883,21,29,12,3,1,2,0,35.19
2353,20,0,45,2,3018,76,381,32,3,1,1,0,204.84
2354,20,0,46,2,4763,82,23,43,1,1,1,0,299.58
2355,13,0,46,2,2958,74,24,41,2,1,1,0,143.91
2356,21,0,46,3,4340,98,54,36,3,1,1,0,146.4
2357,14,0,46,2,2925,55,307,26,4,1,1,0,89.925
2358,23,0,45,4,9680,137,166,51,3,1,1,0,340.2
2359,17,0,46,2,14338,185,22,52,3,1,1,0,436.74
2360,17,0,46,3,5080,99,24,33,4,1,1,0,79.8
2361,16,0,46,2,6483,111,29,20,3,1,1,0,203.19
2362,19,0,46,0,2803,70,30,25,4,1,2,0,46.545
2363,35,0,46,5,15705,241,76,40,3,1,1,0,493.95
2364,14,0,46,3,3660,43,505,16,4,1,1,0,130.65
2365,19,0,45,2,16050,198,172,38,2,1,1,0,799.65
2366,13,0,45,3,7065,102,208,34,4,1,1,0,137.175
2367,10,0,45,0,1440,30,22,19,3,1,2,0,49.8
2368,12,0,46,0,1275,30,35,16,3,1,2,0,48.75
2369,10,0,45,0,565,16,22,8,3,1,2,1,23.55
2370,13,0,45,2,8073,143,406,51,3,1,1,0,363.99
2371,17,0,45,3,12030,170,33,55,4,1,1,0,185.4
2372,18,0,45,3,7283,91,130,45,2,1,1,0,386.235
2373,33,1,41,0,1520,63,38,25,3,1,2,1,57
2374,31,0,44,10,11000,109,23,50,5,1,1,0,56.15
2375,23,0,44,3,6383,114,48,32,3,1,1,0,205.89
2376,11,0,42,2,3405,38,22,22,4,1,1,0,54.375
2377,19,1,43,0,3555,57,31,24,3,1,2,1,115.95
2378,19,1,44,0,2833,60,56,39,4,1,2,1,50.895
2379,10,0,44,0,698,18,22,10,3,1,2,1,27.54
2380,11,0,44,2,2233,41,22,14,4,1,1,0,36.795
2381,13,0,41,3,7350,113,36,30,5,1,1,0,38.55
2382,10,1,44,0,1193,23,31,12,4,1,2,1,22.545
2383,10,0,44,3,903,20,26,10,5,1,1,0,5.815
2384,35,0,39,5,16640,254,22,88,2,2,1,0,758.7
2385,16,1,42,5,7530,132,293,41,3,2,1,0,313.8
2386,12,0,44,2,4283,98,24,36,3,1,1,0,135.69
2387,13,0,43,0,2230,60,60,28,4,1,2,0,42.45
2388,16,0,44,2,3345,69,197,31,2,1,1,0,239.175
2389,14,0,35,3,1880,52,215,19,3,2,1,0,120.9
2390,14,0,34,2,2133,55,52,76,5,1,1,0,13.265
2391,21,0,35,0,1265,41,32,15,3,1,2,0,47.55
2392,10,0,34,0,1390,26,43,11,4,1,2,0,27.3
2393,20,0,33,2,1790,48,41,21,2,1,1,0,99
2394,12,0,33,2,3790,77,30,31,4,1,1,0,61.35
2395,12,0,26,2,2260,42,50,22,3,1,1,0,82.8
2396,26,0,25,3,6958,157,107,50,2,2,1,0,361.26
2397,22,0,23,2,9498,187,95,48,5,1,1,0,52.24
2398,18,0,24,5,3418,61,53,27,4,2,1,0,59.22
2399,12,0,17,3,4955,56,237,18,3,1,1,0,219.75
2400,13,0,17,3,2053,35,22,15,3,1,1,1,68.19
2401,8,0,34,1,4415,67,7,13,3,1,1,0,134.55
2402,5,0,35,0,305,6,7,2,2,1,2,0,16.875
2403,10,0,33,1,2498,56,351,20,3,1,1,0,180.24
2404,10,0,34,1,4243,62,7,31,2,1,1,0,194.085
2405,5,0,34,1,2438,54,7,29,1,1,1,0,150.48
2406,11,0,34,1,3820,78,24,24,3,1,1,0,121.8
2407,5,0,34,1,2405,35,277,14,3,1,1,0,155.25
2408,13,0,33,2,9160,117,136,39,3,1,1,0,315.6
2409,7,0,34,1,13818,165,7,40,3,1,1,0,416.64
2410,7,0,34,1,4560,79,7,21,3,1,1,0,138.9
2411,6,0,34,1,5963,91,7,8,3,1,1,0,180.99
2412,9,0,34,0,2283,50,7,13,3,1,2,0,70.59
2413,25,0,34,3,15185,221,46,28,3,1,1,0,469.35
2414,5,0,34,1,3140,23,475,4,3,1,1,0,236.7
2415,9,0,33,1,15530,178,142,26,2,1,1,0,762.75
2416,5,0,33,1,6545,82,178,22,3,1,1,0,249.75
2417,5,0,33,0,920,10,7,7,2,1,2,0,44.55
2418,5,0,34,0,755,10,7,4,3,1,2,0,24.75
2419,5,0,33,0,305,6,7,2,2,1,2,1,16.875
2420,5,0,33,1,7553,123,376,39,2,1,1,0,509.085
2421,7,0,33,1,11510,150,7,43,4,1,1,0,173.7
2422,8,0,33,1,6763,71,100,33,2,1,1,0,349.335
2423,23,0,29,0,1000,43,8,13,2,1,2,1,48.6
2424,21,0,32,8,10480,89,7,38,5,1,1,0,52.75
2425,13,0,32,1,5863,94,18,20,2,1,1,1,271.935
2426,5,0,30,1,2885,18,7,10,3,1,1,0,88.65
2427,9,0,31,0,3035,37,7,12,3,1,2,1,93.15
2428,9,1,32,0,2313,40,26,27,3,1,2,1,77.19
2429,5,0,32,0,305,6,7,2,3,1,2,1,11.25
2430,5,0,32,1,305,6,7,2,3,1,1,0,11.25
2431,5,0,29,1,6830,93,7,18,5,1,1,0,34.5
2432,5,0,32,0,305,6,7,2,4,1,2,1,5.625
2433,5,0,32,1,305,6,7,2,5,1,1,1,1.875
2434,25,0,27,3,16120,234,7,76,2,1,1,0,728.55
2435,6,0,30,3,7010,112,263,29,2,2,1,0,433.8
2436,5,0,32,1,3763,78,7,24,2,1,1,0,172.485
2437,5,0,31,0,1710,40,30,16,3,1,2,0,60.3
2438,6,0,32,1,2825,49,167,19,2,1,1,0,202.275
2439,5,0,23,1,1360,32,185,7,2,2,1,0,144.45
2440,5,0,22,1,1613,35,22,64,4,1,1,0,27.495
2441,11,0,23,0,745,21,7,3,2,1,2,0,36.675
2442,5,0,22,0,305,6,13,2,4,1,2,0,6.525
2443,10,0,21,1,1270,28,11,9,2,1,1,0,62.1
2444,5,0,21,1,3270,57,7,19,3,1,1,0,100.2
2445,5,0,14,1,1740,22,20,10,2,1,1,0,87.3
2446,16,0,13,1,6438,137,77,38,2,2,1,0,324.36
2447,12,0,11,1,8978,167,65,36,4,1,1,0,144.42
2448,8,0,12,3,2898,41,23,15,3,1,1,0,93.84
2449,5,0,5,1,4435,36,207,6,3,1,1,0,195.15
2450,5,1,5,0,1533,15,7,3,3,1,1,1,48.09
2451,15,0,43,1,4855,85,23,24,3,1,1,0,152.55
2452,7,0,44,0,803,19,25,11,3,1,2,0,31.59
2453,17,0,42,1,2938,74,377,31,3,1,1,0,201.24
2454,17,0,43,1,4683,80,19,42,1,1,1,0,292.38
2455,10,0,43,1,2878,72,20,40,2,1,1,0,138.51
2456,18,0,43,2,4260,96,50,35,3,1,1,0,142.8
2457,11,0,43,1,2845,53,303,25,3,1,1,0,176.25
2458,20,0,42,3,9600,135,162,50,3,1,1,0,336.6
2459,14,0,43,1,14258,183,18,51,3,1,1,0,433.14
2460,14,0,43,2,5000,97,20,32,3,1,1,0,156
2461,13,0,43,1,6403,109,25,19,3,1,1,0,199.59
2462,16,1,43,0,2723,68,26,24,3,1,2,0,89.49
2463,32,0,43,4,15625,239,72,39,3,1,1,0,490.35
2464,11,0,43,2,3580,41,501,15,3,1,1,0,257.7
2465,16,0,42,1,15970,196,168,37,2,1,1,0,794.25
2466,10,0,42,2,6985,100,204,33,3,1,1,0,270.75
2467,7,0,42,0,1360,28,18,18,2,1,2,0,69.3
2468,9,0,43,0,1195,28,31,15,3,1,2,0,45.15
2469,7,0,42,0,485,14,18,7,2,1,2,1,29.925
2470,10,0,42,1,7993,141,402,50,3,1,1,0,360.39
2471,14,0,42,2,11950,168,29,54,4,1,1,0,183.6
2472,15,0,42,2,7203,89,126,44,2,1,1,0,380.835
2473,30,0,38,0,1440,61,34,24,3,1,2,1,53.4
2474,28,0,41,9,10920,107,19,49,5,2,1,0,55.55
2475,20,0,41,2,6303,112,44,31,2,1,1,0,303.435
2476,8,0,39,1,3325,36,18,21,3,1,1,0,105.15
2477,16,1,40,0,3475,55,27,23,3,1,2,1,112.35
2478,16,1,41,0,2753,58,52,38,4,1,2,1,49.095
2479,7,1,41,0,618,16,18,9,3,1,2,1,23.94
2480,8,0,41,1,2153,39,18,13,4,1,1,0,34.995
2481,10,0,38,2,7270,111,32,29,5,1,1,0,37.95
2482,7,0,41,0,1113,21,27,11,4,1,2,1,20.745
2483,7,0,41,2,823,18,22,9,5,1,1,0,5.215
2484,32,1,36,4,16560,252,18,87,2,2,1,0,753.3
2485,13,0,39,4,7450,130,289,40,3,2,1,0,310.2
2486,9,0,41,1,4203,96,20,35,3,1,1,0,132.09
2487,10,0,40,0,2150,58,56,27,3,1,2,0,81.3
2488,13,0,41,1,3265,67,193,30,2,1,1,0,233.775
2489,11,0,32,2,1800,50,211,18,3,2,1,0,117.3
2490,11,0,31,1,2053,53,48,75,5,1,1,0,12.665
2491,18,0,32,0,1185,39,28,14,3,1,2,0,43.95
2492,7,0,31,0,1310,24,39,10,4,1,2,0,25.5
2493,17,0,30,1,1710,46,37,20,2,1,1,0,93.6
2494,9,0,30,1,3710,75,26,30,3,1,1,0,119.1
2495,9,0,23,1,2180,40,46,21,3,1,1,0,79.2
2496,23,0,22,2,6878,155,103,49,2,2,1,0,355.86
2497,19,0,20,1,9418,185,91,47,5,1,1,0,51.64
2498,15,0,21,4,3338,59,49,26,3,1,1,0,114.84
2499,9,0,14,2,4875,54,233,17,3,1,1,0,216.15
2500,10,0,14,2,1973,33,18,14,3,1,1,1,64.59
2501,11,0,37,1,4495,69,7,14,3,1,1,0,136.95
2502,5,0,38,0,305,6,7,2,3,1,2,0,11.25
2503,13,0,36,1,2578,58,355,21,3,1,1,0,183.84
2504,13,0,37,1,4323,64,7,32,1,1,1,0,263.58
2505,6,0,37,1,2518,56,7,30,2,1,1,0,116.46
2506,14,0,37,2,3900,80,28,25,3,1,1,0,125.4
2507,7,0,37,1,2485,37,281,15,3,1,1,0,158.85
2508,16,0,36,3,9240,119,140,40,3,1,1,0,319.2
2509,10,0,37,1,13898,167,7,41,3,1,1,0,419.04
2510,10,0,37,2,4640,81,7,22,3,1,1,0,141.3
2511,9,0,37,1,6043,93,7,9,3,1,1,0,183.39
2512,12,0,37,0,2363,52,7,14,3,1,2,0,72.99
2513,28,0,37,4,15265,223,50,29,3,2,1,0,472.95
2514,7,0,37,2,3220,25,479,5,3,1,1,0,240.3
2515,12,0,36,1,15610,180,146,27,2,1,1,0,768.15
2516,6,0,36,2,6625,84,182,23,3,1,1,0,253.35
2517,5,0,36,0,1000,12,7,8,2,1,2,0,48.15
2518,5,0,37,0,835,12,9,5,3,1,2,0,27.75
2519,5,0,36,0,305,6,7,2,2,1,2,1,16.875
2520,6,0,36,1,7633,125,380,40,3,1,1,0,342.99
2521,10,0,36,2,11590,152,7,44,4,1,1,0,174.9
2522,11,0,36,2,6843,73,104,34,2,1,1,0,354.735
2523,26,1,32,0,1080,45,12,14,3,1,2,1,36
2524,24,0,35,9,10560,91,7,39,5,1,1,0,53.15
2525,16,0,35,2,5943,96,22,21,2,1,1,1,277.335
2526,5,0,33,1,2965,20,7,11,3,1,1,0,91.05
2527,12,1,34,0,3115,39,7,13,3,1,2,1,95.55
2528,12,0,35,0,2393,42,30,28,4,1,2,1,40.395
2529,5,1,35,0,305,6,7,2,3,1,2,1,11.25
2530,5,0,35,1,1793,23,7,3,4,1,1,0,27.945
2531,6,0,32,2,6910,95,10,19,5,1,1,0,35.05
2532,5,0,35,0,305,6,7,2,4,1,2,1,5.625
2533,5,0,35,1,305,6,7,2,5,1,1,0,1.875
2534,28,0,30,4,16200,236,7,77,2,2,1,0,732.15
2535,9,0,33,4,7090,114,267,30,3,2,1,0,292.8
2536,5,0,35,1,3843,80,7,25,3,1,1,0,117.39
2537,6,0,34,0,1790,42,34,17,3,1,2,0,63.9
2538,9,0,35,1,2905,51,171,20,2,1,1,0,207.675
2539,7,0,26,2,1440,34,189,8,3,2,1,0,99.9
2540,7,0,25,1,1693,37,26,65,5,1,1,0,9.765
2541,14,0,26,0,825,23,7,4,3,1,2,0,26.85
2542,5,0,25,0,305,6,17,2,4,1,2,0,7.125
2543,13,0,24,1,1350,30,15,10,2,1,1,0,67.5
2544,5,0,24,1,3350,59,7,20,3,1,1,0,102.6
2545,5,0,17,1,1820,24,24,11,3,1,1,0,61.8
2546,19,0,16,2,6518,139,81,39,2,2,1,0,329.76
2547,15,0,14,1,9058,169,69,37,5,1,1,0,48.74
2548,11,0,15,4,2978,43,27,16,3,1,1,0,97.44
2549,5,0,8,2,4515,38,211,7,3,1,1,0,198.75
2550,6,1,8,2,1613,17,7,4,3,1,1,1,50.49
2551,17,0,40,3,5275,87,33,34,3,1,1,0,168.15
2552,9,0,41,0,1223,21,35,21,3,1,2,0,47.19
2553,19,0,39,3,3358,76,387,41,3,1,1,0,216.84
2554,19,0,40,3,5103,82,29,52,1,1,1,0,323.58
2555,12,0,40,3,3298,74,30,50,2,1,1,0,161.91
2556,20,0,40,4,4680,98,60,45,3,1,1,0,158.4
2557,13,0,40,3,3265,55,313,35,4,1,1,0,95.925
2558,22,1,39,5,10020,137,172,60,3,1,1,0,352.2
2559,16,0,40,3,14678,185,28,61,3,1,1,0,448.74
2560,16,0,40,4,5420,99,30,42,3,1,1,0,171.6
2561,15,0,40,3,6823,111,35,29,3,1,1,0,215.19
2562,18,0,40,0,3143,70,36,34,3,1,2,0,105.09
2563,34,1,40,6,16045,241,82,49,3,2,1,0,505.95
2564,13,0,40,4,4000,43,511,25,4,1,1,0,136.65
2565,18,0,39,3,16390,198,178,47,2,1,1,0,817.65
2566,12,0,39,4,7405,102,214,43,3,1,1,0,286.35
2567,9,0,39,0,1780,30,28,28,2,1,2,0,92.7
2568,11,0,40,0,1615,30,41,25,3,1,2,0,60.75
2569,9,1,39,0,905,16,28,17,2,1,2,1,53.325
2570,12,0,39,3,8413,143,412,60,3,1,1,0,375.99
2571,16,0,39,4,12370,170,39,64,4,1,1,0,191.4
2572,17,0,39,4,7623,91,136,54,2,2,1,0,404.235
2573,32,1,35,0,1860,63,44,34,3,1,2,1,69
2574,30,0,38,1,11340,109,29,59,5,1,1,0,58.15
2575,22,0,38,4,6723,114,54,41,3,1,1,0,217.89
2576,10,0,36,3,3745,38,28,31,3,1,1,0,120.75
2577,18,1,37,0,3895,57,37,33,3,1,2,1,127.95
2578,18,0,38,0,3173,60,62,48,4,1,2,1,56.895
2579,9,0,38,0,1038,18,28,19,3,1,2,1,39.54
2580,10,0,38,3,2573,41,28,23,4,1,1,0,42.795
2581,12,0,35,4,7690,113,42,39,5,1,1,0,40.55
2582,9,0,38,0,1533,23,37,21,4,1,2,1,28.545
2583,9,0,38,4,1243,20,32,19,5,1,1,0,7.815
2584,34,0,33,6,16980,254,28,97,2,2,1,0,776.7
2585,15,0,36,6,7870,132,299,50,3,2,1,0,325.8
2586,11,0,38,3,4623,98,30,45,3,1,1,0,147.69
2587,12,1,37,0,2570,60,66,37,4,1,2,1,48.45
2588,15,0,38,3,3685,69,203,40,2,1,1,0,257.175
2589,13,0,29,4,2220,52,221,28,3,2,1,0,132.9
2590,13,0,28,3,2473,55,58,85,5,1,1,0,15.265
2591,20,0,29,0,1605,41,38,24,3,1,2,0,59.55
2592,9,0,28,0,1730,26,49,20,4,1,2,0,33.3
2593,19,0,27,3,2130,48,47,30,2,1,1,0,117
2594,11,0,27,3,4130,77,36,40,3,1,1,0,134.7
2595,11,0,20,3,2600,42,56,31,3,1,1,0,94.8
2596,25,0,19,4,7298,157,113,59,2,2,1,0,379.26
2597,21,0,17,3,9838,187,101,57,5,1,1,0,54.24
2598,17,0,18,6,3758,61,59,36,3,2,1,0,130.44
2599,11,0,11,4,5295,56,243,27,3,2,1,0,231.75
2600,12,1,11,4,2393,35,28,24,3,1,1,1,80.19
2601,9,0,40,0,4075,67,7,4,3,1,1,0,124.35
2602,5,0,41,0,305,6,7,2,3,1,2,0,11.25
2603,11,0,39,0,2158,56,345,11,3,1,1,0,168.24
2604,11,0,40,0,3903,62,7,22,1,1,1,0,238.38
2605,5,0,40,0,2098,54,7,20,2,1,1,0,97.56
2606,12,0,40,0,3480,78,18,15,3,1,1,0,109.8
2607,5,0,40,0,2065,35,271,5,3,1,1,0,143.25
2608,14,0,39,1,8820,117,130,30,3,1,1,0,303.6
2609,8,0,40,0,13478,165,7,31,3,1,1,0,406.44
2610,8,0,40,0,4220,79,7,12,3,1,1,0,128.7
2611,7,0,40,1,5623,91,7,17,3,1,1,0,170.79
2612,10,0,40,0,1943,50,7,4,3,1,2,0,60.39
2613,26,0,40,2,14845,221,40,19,3,1,1,0,457.35
2614,5,0,40,1,2800,23,469,9,3,1,1,0,224.7
2615,10,0,39,0,15190,178,136,17,2,1,1,0,744.75
2616,5,0,39,0,6205,82,172,13,3,1,1,0,237.75
2617,5,0,39,0,580,10,7,2,2,1,2,0,29.25
2618,5,0,40,0,415,10,7,2,3,1,2,0,14.55
2619,5,0,39,0,305,6,7,2,2,1,2,1,16.875
2620,5,0,39,0,7213,123,370,30,3,1,1,0,327.39
2621,8,0,39,0,11170,150,7,34,4,1,1,0,168.6
2622,9,0,39,0,6423,71,94,24,2,1,1,0,331.335
2623,24,0,35,0,660,43,7,4,3,1,2,1,21.9
2624,22,0,38,7,10140,89,7,29,5,1,1,0,51.05
2625,14,0,38,0,5523,94,12,11,2,1,1,1,253.935
2626,5,0,36,1,2545,18,7,6,3,1,1,0,78.45
2627,10,0,37,0,2695,37,7,3,3,1,2,1,82.95
2628,10,0,38,0,1973,40,20,18,3,1,2,1,65.19
2629,5,1,38,0,305,6,7,2,3,1,2,1,11.25
2630,5,0,38,1,1373,21,7,2,4,1,1,0,21.645
2631,5,0,35,0,6490,93,7,9,5,1,1,0,32.8
2632,5,0,38,0,305,6,7,2,4,1,2,1,5.625
2633,5,0,38,0,305,6,7,2,5,1,1,0,1.875
2634,26,0,33,2,15780,234,7,67,2,1,1,0,713.25
2635,7,0,36,2,6670,112,257,20,3,2,1,0,277.2
2636,5,0,38,0,3423,78,7,15,3,1,1,0,104.79
2637,5,0,37,0,1370,40,24,7,3,1,2,0,48.3
2638,7,0,38,0,2485,49,161,10,2,1,1,0,184.275
2639,5,0,29,1,1020,32,179,2,3,2,1,0,84.3
2640,5,0,28,0,1273,35,16,55,4,1,1,0,21.495
2641,12,0,29,0,405,21,7,2,3,1,2,0,14.25
2642,5,0,28,0,305,6,7,2,4,1,2,0,5.625
2643,11,0,27,1,930,28,7,2,2,1,1,0,45
2644,5,0,27,0,2930,57,7,10,3,1,1,0,90
2645,5,0,20,1,1400,22,14,2,2,1,1,0,69.3
2646,17,0,19,0,6098,137,71,29,2,2,1,0,306.36
2647,13,0,17,0,8638,167,59,27,5,1,1,0,46.14
2648,9,0,18,2,2558,41,17,6,3,1,1,0,81.84
2649,5,0,11,1,4095,36,201,25,3,1,1,0,183.15
2650,5,1,11,1,1193,15,7,2,3,1,1,1,37.89
2651,13,0,41,2,4790,83,44,23,3,1,1,0,156.9
2652,5,0,42,0,738,17,46,10,3,1,2,0,35.94
2653,15,0,40,2,2873,72,398,30,3,1,1,0,205.59
2654,15,0,41,2,4618,78,40,41,1,1,1,0,301.08
2655,8,0,41,2,2813,70,41,39,2,1,1,0,145.035
2656,16,0,41,3,4195,94,71,34,3,1,1,0,147.15
2657,9,0,41,2,2780,51,324,24,4,1,1,0,90.3
2658,18,0,40,4,9535,133,183,49,3,1,1,0,340.95
